5469,2002,12,7,8,18,37.89,143.949,OFF EAST COAST OF HONSHU ISLAND,JAPAN,Japan,Earthquake,Definite Tsunami,7.2,31,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5469,"The U.S. Geological Survey reported two aftershocks of of 5.5 and 4.7 magnitudes east of Ishinomaki, a city in Miyagi, where a tsunami of 1 meter (1 yard) hit about 40 minutes after the quake struck. Small tsunami waves were also recorded at the Port of Ofunato in Iwate Prefecture and Kesennuma City in Miyagi, according to Japan's NHK TV. reference #10104)"
5467,2002,10,28,3,4,52.788,-132.101,BRITISH COLUMBIA,CANADA,West Coast of North and Central America,Earthquake,Definite Tsunami,7.7,14,,,,Few (~1 to 50 people),https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5467,"At 8:04 P.M. Pacifi c daylight time (PDT) on 27 October 2012 (03:04 universal time (UT), 28 October), Canadas second largest instrumentally recorded earthquake rocked Haida Gwaii (formerly Queen Charlotte Islands) and the mainland coast of British Columbia. The M 7.7 event off the west coast of Moresby Island caused a tsunami with local runup of more than 7 meters and amplitudes up to 0.8 meter on tide gauges 4000 kilometers away in Hawaii. (reference #10720)
<P>The Pacific Tsunami Warning Center lifted its tsunami advisory for Hawaii Sunday morning just before 4 a.m. local time, three hours after downgrading from a warning and less than six hours after the waves first hit the islands... There were no immediate reports of damage, though <B>one person died in a fatal crash</B> near a road that was closed because of the threat near Oahu's north shore. (reference #11073)"
5470,2002,2,19,,,-41.755,-72.396,SOUTHERN CHILE,CHILE,West Coast of South America,Volcano and Landslide,Event that only caused a seiche or disturbance in an inland river,,,,Severe (~>$5 to $24 million),Many (~101 to 1000 houses),Few (~1 to 50 people),https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5470,"1965, February 19. The edifice of Yate volcano, a dissected stratocone in the Andean Southern Volcanic Zone, has experienced multiple summit collapses throughout postglacial time restricted to sectors NE and SW of the summit. The largest such historic event occurred on 19th February 1965 when ~6.1x10<sup>6</sup> m<sup>3</sup> of rock and ice detached from 2,000-m elevation to the SW of the summit and transformed into a debris flow. In the upper part of the flow path, velocities are estimated to have reached 40 m s.1. After travelling 7,500 m and descending 1,490 m, the flow entered an intermontane lake, Lago Cabrera. A wavemaker
of estimated volume 9<u>+</u>3x10<sup>6</sup> m<sup>3</sup> generated a tsunami with an estimated amplitude of 25 m and a run-up of ~60 m at the west end of the lake where a settlement disappeared with the loss of 27 lives. The landslide followed 15 days of unusually heavy summer rain, which may have caused failure by increasing pore water pressure in rock mechanically weathered through glacial action. (reference #10345)
<P>Yate volcano is a late-Pleistocene, glacially dissected basaltic-andesite stratovolcano with Holocene parasitic vents... No historical eruptions are known from Volcán Yate, although the fresh morphology of its satellitic cones suggests an historical age. A non-eruptive volcanic landslide in 1965 produced a debris flow that reached Lake Cabrera, causing a tsunami that destroyed a settlement and caused 27 fatalities. (reference #2432)"
5472,2003,1,5,8,58,55.393,-134.652,"SE. ALASKA, AK",USA,Alaska (including Aleutian Islands),Earthquake,Definite Tsunami,7.5,10,,Limited (<$1 million),,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5472,
5478,2003,,,,,-10.38,165.8,"TINAKULA, SANTA CRUZ ISLANDS",SOLOMON ISLANDS,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Volcano,Probable Tsunami,,,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5478,"1966. Tinakula. Ocean entry by landslide from small failure near summit. Small local waves only. (reference #10446, p. 536)"
5477,2003,2,8,15,26,-10.928,166.018,SANTA CRUZ ISLANDS,SOLOMON ISLANDS,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,Definite Tsunami,7,21,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5477,
5475,2003,10,3,,,26.2,127.6,OKINAWA ISLAND,JAPAN,Japan,Earthquake,Questionable Tsunami,,,1,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5475,"<P><blockquote><i>Reference #414:</i></blockquote> 
<P>1853, October 3. Validity 2. Tsunami on Okinawa Island."
5476,2003,2,6,1,12,-10.766,165.114,SANTA CRUZ ISLANDS,SOLOMON ISLANDS,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,Definite Tsunami,7.9,24,,Moderate (~$1 to $5 million),Many (~101 to 1000 houses),Few (~1 to 50 people),https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5476,"Assessments confirm 588 houses have been totally destroyed and 478 houses have been partially damaged, affecting 4,509 people, an estimated 37 percent of the population of Santa Cruz Island. 10 people confirmed dead and 15 injured. (reference #10497)
<P>A powerful magnitude 8.0 earthquake off the Solomon Islands generated a tsunami of up to 5 feet that killed at least 5 people, a hospital official says, while the death toll is feared to rise as officials inspect dozens of damaged homes...  Solomons officials reported two 1.5-meter (4 foot, 11 inch) waves hit the western side of Santa Cruz Island, damaging between 70 and 80 homes and properties, said George Herming, a spokesman for the prime minister. Many villagers of the South Pacific island chain had headed to higher ground as a precaution, Herming said. Dozens of aftershocks stronger than magnitude 5 followed the quake. In Honiara, the warnings prompted residents to flee for higher ground... Four villages on Santa Cruz were impacted by the waves, with two facing severe damage, Lansley said. Other areas of the Solomons did not appear to have been seriously affected. (reference #10441)
<P>The sea surge following the earthquake cut water and electricity and forced about 4,000 people, including 20 World Vision staff members, to move to central Lata, about 150 meters above sea level, the aid agency said in an e-mailed statement. Government officials confirmed four people were killed and some may be missing, World Vision said. (reference #10442)
<P>A multi-disciplinary international tsunami survey team (ITST) was deployed within days of the event to document flow depths, runup heights, inundation distances, sediment and coral boulder depositions, land level changes, damage patterns at various scales, performance of the man-made infrastructure and impact on the natural environment. The 19 to 23 February 2013 ITST covered 30 locations on 4 Islands: Ndendo (Santa Cruz), Tomotu Noi (Lord Howe), Nea Tomotu (Trevanion, Malo) and Tinakula. The tsunami impact peaked at Manoputi on Ndendos densely populated west coast with maximum tsunami height exceeding 11 m and local flow depths above ground exceeding 7 m. A fast tide-like positive amplitude of 1 m was recorded at Lata wharf inside Graciosa Bay on Ndendo Island and misleadingly reported in the media as representative tsunami height. The stark contrast between the field observations on exposed coastlines and the Lata tide gauge recording highlights the importance of rapid tsunami reconnaissance surveys. Inundation distance and damage more than 500 m inland were recorded at Lata airport on Ndendo Island. Landslides were observed on volcanic Tinakula Island and on Ndendo Island. (reference #10837)"
5479,2003,4,19,3,5,46.221,150.788,S. KURIL ISLANDS,RUSSIA,Kamchatka and Kuril Islands,Earthquake,Questionable Tsunami,7.2,110,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5479,"A small tsunami was observed on April 19 at 04:22 UTC in the Malokurilskoe (Shikotan island 43.850 N, 146.600 E). According to visual data observed the rise of sea-level of 20 cm, the change flow of the river and excitement of the of birds. (reference #10504)"
5480,2003,2,4,,,38.789,15.213,STROMBOLI ISLAND,ITALY,Mediterranean Sea,Volcano,Very Doubtful Tsunami,,,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5480,"1879, February 4-5. Ash fallout, pumice emission and tsunami. (reference #10534)"
5482,2003,,,,,-5.358,147.12,LONG ISLAND,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Volcano,Questionable Tsunami,,,,Severe (~>$5 to $24 million),Many (~101 to 1000 houses),Very Many (~1001 or more people),https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5482,1660? Impossible to give accurate estimate of deaths. Legends on Long Island report deaths in pyroclastic flows and tsunamis. On Papua New Guinea mainland widespread legends report deaths as a result of house collapse and starvation. (reference #9675)
5488,2003,,,,,-17.2,-72.3,CALLAO,PERU,West Coast of South America,Earthquake,Questionable Tsunami,8.7,,3,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5488,"1513 or 1515. According to ancient Indian chronicles, Peru has had severe earthquakes in the past - severe enough to cause high mountains to collapse. Coastal inhabitants have reported that, during such earthquakes the ocean level has shown marked fluctuations. [Were such observations recorded in Japan as well?] Magnitude between 8 and 8 1/2 (Reference #415)."
5484,2003,8,14,1,30,-18.6,-71,NORTHERN CHILE,CHILE,West Coast of South America,Earthquake,Definite Tsunami,8.5,,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5484,"1868, August 14, 01:30 UTC. Two great earthquakes with magnitudes up to 8.5 struck Arica, Peru (now Chile), at about 4:45 p.m. and again about 8:45 p.m. local time (71 deg W Sun time which converts to Aug 13 21:30 UTC and Aug 14 01:30 UTC) and generated catastrophic tsunamis that affected locations throughout the Pacific Basin. The effects are listed with the event on Aug 13 at 21:30 UTC. (reference #237)"
5489,2004,,,,,-33.05,-71.617,CENTRAL CHILE,CHILE,West Coast of South America,Earthquake,Very Doubtful Tsunami,,,2,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5489,"<P><b>Latitude and longitude are not accurate.</b>
<P>1765. There was an earthquake in Valparaiso, during which boats were tossed up on land by the ocean as far as the Church of San Francisco, which was standing on higher ground. <b>[This date is probably incorrect and the reference is to the tsunami of 24.V.1751.]</b> (Reference #415)."
5491,2004,7,21,5,9,-41.704,174.337,COOK STRAIT,NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,Definite Tsunami,6.5,17,,Limited (<$1 million),,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5491,
5493,2004,10,11,,,3.88,-77.08,BUENAVENTURA,COLOMBIA,West Coast of South America,Earthquake,Questionable Tsunami,,,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5493,"1877, October 11, 9:00 (local time). The steamship ""Paita"" in Esmeraldas Port was torn from its anchors by a sudden storm and was almost lost. Simultaneously, a similar phenomenon was observed at Buenaventura Port, where it was accompanied by an earthquake (Reference #415)."
5494,2004,8,9,,,16.86,-99.88,ACAPULCO,MEXICO,West Coast of North and Central America,Earthquake,Questionable Tsunami,6.5,,0,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5494,"1937. On August 9th at 16:30 at Acapulco, there was a strong earthquake.
<P>None of these exceptional earthquakes caused any disturbances in the movement of the sea, if one ignores a few eddies and unusual currents. Flood and ebb tides were completely regular.
<P>Montessus de Ballore, (1906), writes more definitely about a tsunami at Acapulco in 1837.
<P>(Above from reference #415)"
5496,2004,1,,,,19,-113,REVILLAGIGEDO ISLANDS,MEXICO,West Coast of North and Central America,Earthquake,Very Doubtful Tsunami,,,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5496,"According to a report from one of the steamships, the islands of Revilla Gigedo supposedly disappeared, due either to a volcanic eruption or to a terrible tsunami generated by a submarine earthquake. [The incident is doubtful. The nearest earthquake in time and location of focus was: 20.I; 14h52.1m; 7 N., 79 W.; M=7.75] (Reference #415)."
5503,2004,9,,,,35.6,139.7,TOKYO BAY,JAPAN,Japan,Meteorological,Questionable Tsunami,,,0,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5503,"Latitude and longitude are estimates.
<P><blockquote><i>Reference #414:</i></blockquote> 
<P>1856, September ?. A ""storm tsunami was observed on the coast of Tokyo Bay and the vicinity."
5497,2004,5,4,17,25,14.583,-106.1,,MEXICO,West Coast of North and Central America,Unknown,Very Doubtful Tsunami,,,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5497,"1925, May 4, 11:25 and 11:35 local time. The American vessel, ""Hefron,"" at 14 deg 35 min N., 106 deg 06 min W., encountered a heavy surge, coming from the south and lasting 10 minutes. The first group consisted of three waves 4 1/2-6 m high (15-20 feet) (Reference #415)."
5498,2004,9,6,,,17,-104,MEXICO,MEXICO,West Coast of North and Central America,Meteorological,Very Doubtful Tsunami,,,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5498,"1927, September 6 (not exact). On the western coast of Mexico, a strong storm raged, causing destructive floods between Guayamas and Tehuantepec Bay. Many ports and cities suffered damage, and Guayamas and Salina Cruz were partly flooded. The total damage was quite considerable. In places where dikes were demolished and port structures were flooded, there were casualties (Reference #415). "
5500,2004,5,13,,,39.64,141.96,"MIYAKO, IWATE PREFECTURE",JAPAN,Japan,Earthquake,Probable Tsunami,,,1.5,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5500,"1088, May 13. There were nine shocks in the vicinity of Miyako (Iwate Prefecture) from 20:00 until the following morning. Large waves ran up the coast three times before 1:00. The wave periods were greater than 1 hour (Reference #414)."
5495,2004,10,18,,,19.45,-99.15,MEXICO CITY,MEXICO,West Coast of North and Central America,Earthquake,Questionable Tsunami,7,,0,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5495,"1937. On October 18, about 16:00, another strong earthquake occurred and lasted more than a minute. 
<P>None of these exceptional earthquakes caused any disturbances in the movement of the sea, if one ignores a few eddies and unusual currents. Flood and ebb tides were completely regular.
<P>Montessus de Ballore, (1906), writes more definitely about a tsunami at Acapulco in 1837.
<P>(Above from reference #415)"
5501,2004,9,28,,,34.6,137.6,TOTOMI-NADA,JAPAN,Japan,Earthquake,Questionable Tsunami,,,2,Moderate (~$1 to $5 million),Many (~101 to 1000 houses),Many (~101 to 1000 people),https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5501,"1680, September 28? There was an earthquake at Totomi-Nada (Aichi and Shizuoka Prefectures). There was a tsunami on the coast of Totomi-Nada and Fukushima Prefectures. Many homes were washed out and many people drowned. Imamura considers this tsunami to have been of storm origin, although the available historical materials suggest that it may, in fact, have been caused by an earthquake. [m=2] (Reference #414)."
5517,2005,11,22,20,26,-46.676,164.721,PUYSEGUR TRENCH,NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,Definite Tsunami,7.1,10,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5517,"<P><blockquote><i>Reference #5324:</i></blockquote>
<P>2004, November 22, 20:26."
5519,2005,8,16,2,31,-41.731,174.027,WELLINGTON,NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,Definite Tsunami,6.5,10,,Limited (<$1 million),,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5519,
5506,2005,9,24,,,25.18,62.26,OFF COAST GWADAR,PAKISTAN,Indian Ocean (including west coast of Australia),Earthquake and Landslide,Definite Tsunami,,47,,Extreme (~$25 million or more),Very Many (~1001 or more houses),Many (~101 to 1000 people),https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5506,"A new island emerged from the ocean offshore of the city of Gwadar, Pakistan, after a strong magnitude-7.7 earthquake shook the country this morning (Sept. 24). The mound appears to be 20 to 40 feet (6 to 12 m) high and 100 feet (30 m) wide, DIG Gwadar Moazzam Jah, a district police officer, told Pakistan's Geo News. It rose out of the sea at a spot located about 350 feet (100 m) from the coast, he said...  A mud volcano is a likely possibility because Gwadar's coastline already has several of the gurgling, steamy cones, both onshore and at sea... And in 1945, the magnitude-8.1 Makran temblor triggered the formation of mud volcanoes offshore of Gwadar, according to a study on mud volcanoes in Pakistan published in 2005. A recent study in the journal Nature Geoscience also suggests the 1945 earthquake released tons of methane from the seafloor...But Geologist Dave Petley, a landslide expert, thinks the island's low, arcuate (or bow) shape  as seen in the few pictures released so far  suggests a rotational landslide, rather than a conical mud volcano.(reference #10751)
<P>Three tide gauges and one DART station in the Arabian Sea observed the tsunami. (reference #10750)
<P>A mud volcano caused an island which measured approximately 76 m long, 30 m wide and 18 m high to form in the Arabian Sea about 600 meters off the coast near Gwadar, Pakistan. A tsunami was recorded with the following maximum wave heights: 0.17 m at Chah Bahar and 0.09 m at Jask, Iran; 0.26 m at Muscat, Oman. (reference #1053)
<P>This earthquake triggered a tsunami that was recorded by various sea-level tide gauges along the coastal regions of the Arabian Sea and tsunami buoys in the Arabian Sea[...]The sudden uplift of the mud island might have caused the tsunami generation, which was clearly mapped by the backward ray tracing technique in this case study. The sudden uplift of mud island or submarine slumping might have caused the tsunami generation,which could be clearly mapped by the backward ray tracing technique as admissible tsunamigenic source. (reference #12691)
<P>The modest tsunami recorded at the buoy and at Muscat (Oman)and Chah Bahar (Iran) was generated not by slip on the megathrust or a related splay fault but on a fault within the Makran accretionary prism, which is being shortened and uplifted by subduction. (reference #12692)"
5507,2005,2,11,12,0,-39.2,177.6,,NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake and Landslide,Questionable Tsunami,5.5,25,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5507,"<P><blockquote><i>Reference #5324:</i></blockquote> 
<P>1855, February 11, 12:00. After a severely felt local earthquake, the sea roared and water was ""thrown up much beyond its usual height"" at some location between Mahia and Wairoa. It is not clear where this occurred, at Table Cape or at the ""station"", whose location is also uncertain.
<P>The tides were approaching average spring tides, and would not have caused unexpectedly high sea levels. Hence, the tsunami, which can only have been small (<u><</u>1 m), is given a validity of 2."
5508,2005,10,18,12,35,-40.2,173,,NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,Definite Tsunami,7.6,12,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5508,"<P><blockquote><i>Reference #5324:</i></blockquote> 
<P>1868, October 18, 12:35. Sea sounded disturbed at the same time and after the earthquake was felt; tide flowed several feet beyond high water mark prior to expected high tide. Timber and merchandise placed beyond at high tide level were washed away. Several places near the beach were flooded and one or two boats washed from their moorings."
5511,2005,9,8,9,30,-38.85,178.85,GISBORNE,NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,Probable Tsunami,7,12,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5511,"<P><blockquote><i>Reference #5324:</i></blockquote> 
<P>1880, September 8, 21:30 local time. 
<P>According to the Poverty Bay Herald (9 September 1880), ""precisely at 10 pm last night [Sept 8], there was a very perceptible, albeit, gentle shock of earthquake experienced [probably at Gisborne, Poverty Bay], the direction of the undulation being from East to West. There were this morning a considerable number of fish, all dead, cast up on the banks of the rivers and bays."" 
<P>The Hawke's Bay Herald does not indicate an earthquake was felt, nor mentions effects of tsunami. Similarly, Lyttelton Times and The Press (Christchurch) mention no earthquake (as might occur if the earthquake were a Kermadec earthquake) or tsunami. 
<P>Despite the paucity of information, this event is almost certainly a tsunami, as the deposition of fish is a key indicator of tsunami. Further, the description of a mild earthquake, not widely felt, followed by a tsunami is very similar to that for the ""tsunami"" earthquakes on 25 March 1947 (q.v.). The 1947 March 25 (UT) MW7.0-7.1 MS7.2 ML5.9 earthquake (q.v.), centred about 60-70 km offshore was felt with an intensity of MM4 in Gisborne and was the maximum elsewhere along the coast, while the tsunami had maximum water level close to the shore at Gisborne port of about 1.5-1.8 m, consisted of several large waves and a number of smaller waves over several hours, the first of which arrived about 30-40 minutes after the earthquake. The 1880 tsunami would have similarly occurred close to the time of high tide (as calculated by NIWA Tide Forecaster).
<P><b>Hence, a validity of 3 is assigned, and the epicentre and magnitude of the March 1947 earthquake are tentatively adopted.</b>"
5512,2005,8,18,6,57,-38.8,176,"LAKE TAUPO, NORTH ISLAND",NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake and Landslide,Definite Tsunami,6,12,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5512,"<P><i><blockquote>Reference #5324:</i></blockquote> 
<P>1895, August 18, 6:57. A small wave, 0.6 m, was observed following a magnitude M~6 shallow earthquake 18 on August 1895, which was probably centred south of Taupo settlement and very close to or under Lake Taupo. Given that earthquakes in the Taupo Volcanic Zone can be very shallow, and fault rupture has occurred in historical time from earthquakes with magnitudes as low as MW6.5 and in swarms in which the largest magnitudes are low magnitude 5s, it is possible that earthquake was shallow enough to cause a small amount of deformation. However, the large and numerous landslides that fell into the lake that occurred within 10 km of the settlement are more than obvious sources. Sub-lake slumps are also possible."
5515,2006,6,18,11,52,-28.886,-176.819,KERMADEC ISLANDS,NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,Very Doubtful Tsunami,6.6,20,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5515,"<P><i><blockquote>Reference #5324:</i></blockquote>
<P>1993, June 18, 17:57. Oscillations actually less than 0.1 m but unknown so 0.1 m used."
5533,2006,10,25,17,10,37.2,144.6,E. COAST HONSHU ISLAND,JAPAN,Japan,Earthquake,Definite Tsunami,7.1,10,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5533,"Japan's meteorological agency issued a 1-meter (3-foot) tsunami advisory for a long stretch of Japan's northeastern coast. It put the quake's magnitude at 7.1, while the U.S. Geological Survey recorded a magnitude of 7.3. The U.S. Pacific Tsunami Warning Center did not post warnings for the rest of the Pacific. The meteorological agency reported tsunamis of 40 centimeters in Kuji city in Iwate prefecture and Soma city in Fukushima, as well as a 20-centimeter tsunami at Ofunato city in Iwate and a 30-centimeter tsunami at Ishinomaki in Miyagi prefecture. (reference #10786)"
5521,2006,7,28,,,-36.836,175.692,WHITIANGA,NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,Event that only caused a seiche or disturbance in an inland river,,,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5521,"<P><blockquote><i>Reference #5324:</i></blockquote> 
<P>1840, July 28. 
<P>According to McKay (1966):  ""Seismic waves had been 
experienced on the East Coast on several earlier occasions. In August, 1840  a wave of this character threw H.M.S. Buffalo on shore at Whitianga (Mercury Bay) and wrecked her. Tokato block (between Te Araroa and Hicks Bay) was strewn with fish"".
While the stranding of the fish at Tokato Block near East Cape may be related to a tsunami (see entry for 1840 August), the wrecking of the HMZ Buffalo at Whitianga was unquestionably caused by a storm (see for example, Riddle, J. 1996. Saltspray and sawdust; also reportedly in NZ shipwrecks).
<P>According to McKay (1966):  ""Seismic waves had been experienced on the East Coast on several earlier occasions. In August, 1840  a wave of this character threw H.M.S. Buffalo on shore at Whitianga (Mercury Bay) and wrecked her. Tokato block (between Te Araroa and Hicks Bay) was strewn with fish""."
5513,2006,10,10,,,-43.08,172.97,OFF EAST COAST OF SOUTH ISLAND,NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Landslide,Definite Tsunami,,,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5513,"<P><i><blockquote>Reference #5324:</i></blockquote>
<P>1978, October 10. A large coastal landslide, approx. 4 ha block 10 m deep, caused a large wave nearby that dissipated to a wave 15-20 cm high 1 km offshore, as seen and experienced by fishermen in a boat."
5531,2006,,,,,-38.37,178.31,"TOLAGA BAY, NORTH ISLAND",NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Unknown,Questionable Tsunami,,,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5531,"<P><blockquote><i>Reference #5324:</i></blockquote> 
<P>Source and exact year unknown but between 1927-28.
Sometime after the beginning of construction of the Tolaga Bay wharf, a long structure reaching hundreds of metres into Tolaga Bay, three large waves, referred to at the time as tidal waves, severely damaged the structure when just five piles had been driven and were in the process of being secured. The waves were noted to be of unusual size, their crests reaching to the deck level, which was 3.3 m above the high water springs mark. The waves were only noted to have damaged the wharf and nothing is noted of their effect on the nearby shore, or anywhere else along the coast.  
No source is known for the large waves that damaged the wharf or the exact date on which the waves occurred, so association with distant/offshore meteorological conditions or with a local or distant earthquake is unknown. Locally, it was noted that there was a moderate easterly breeze, which only slightly roughened the sea. A large local earthquake can be excluded, and as the waves seem to have impacted at Tolaga Bay only and there are no events on the NGDC site that are large enough, a distance source can also be excluded. De Lange & Fraser (1999) suggest a similar source to the March and May 1947 tsunamis (q.v.), which de Lange (1997) proposed were caused by marl diapirism. De Lange & Moon (2004) have since proposed a landslide mechanism. However, the 1947 earthquakes have now been shown to exhibit many source and tsunami characteristics associated with tsunami earthquakes (Downes et al., 2001; Doser & Webb, 2003).
Considering the possibility that the source of the waves in 1926-28 may be an earthquake, including mildly felt earthquakes like the 1947 events, the Poverty Bay Herald has been searched for a few days following known earthquakes in 1926-27, without finding any accounts of the damage to the wharf. However, the earthquake file is probably incomplete for this era.  Although a day-to-day check of the newspapers is probably warranted, it is problematic that the waves that damaged the Tolaga Bay wharf do not seem to have impacted elsewhere on the coast, noting the March 1947 event was observed along 120 km of coastline and the May 1947 tsunami along 80 km of coastline. Given this, and until such time as more evidence of a tectonically generated tsunami can be found, a few rogue waves or a localised meteo-tsunami seem to be the most probable causes of the waves, although one would expect a longer series of waves in the latter case and greater impact on the nearby shore.
In contrast to Fraser (1998), who assigns a reliability of 1 (=certain tsunami) a validity of 2 (questionable, unlikely) following the NGDC classification is assigned."
5509,2006,3,2,,,-42.719,170.961,,NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Unknown,Probable Tsunami,,,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5509,"<P><blockquote><i>Reference #5324:</i></blockquote> 
<P>1869, March 2. Cause: earthquake? Source proximity to New Zealand: distant?
<P>On 3 March 1869 (local time), an unusual surge, or wave was observed at three named locations along 120 km of the West Coast of the South Island. At about the time of half-flood (~5 am or 5 pm) a large wave broke on the shore at Westport, and there was a strong tidal current that went up the Buller River further than the usual tidal influence. According to marks on the banks, the water rose 0.6 m. The effects were noted to be similar to those experienced in the August 1868 tsunami from Peru (q.v.) At Charleston, a vessel was reportedly driven up onto the beach and at Hokitika, 120 km south of Westport, another boat was washed away. However, no report of exceptional currents or water levels has been found in the Hokitika newspaper (West Coast Times), although there is a report of a Harbour Board boat being found unsecured and floating some way offshore on the morning of 3 March. It was supposed that the boat had been untied deliberately. If the events at Westport and Hokitika are related the time is early morning on March 3. No other reference to effects in Charleston has been found. The West Coast Times reports a rough sea on March 3 and a light wind at Hokitika."
5523,2006,2,3,,,-41.93,174.09,WHARANUI,NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,Definite Tsunami,,,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5523,"<P><blockquote><i>Reference #5324:</i></blockquote> 
<P>1855, February 3rd. 
<P>Saturday 3rd February. ... went down to the beach [at The Flags].  Wind from the W.  Myself, Duckworth, and a Maori went off to the ""Sheperdess"".  Took two bales of wool. The boat leaked a good deal...  12 o'clock midday, blowing strong from the N.W.  Hauled the boat up for a while until the wind lulled a little...  At 4 o'clock p.m. the wind shifted to the S.E.  Afraid the schooner will weigh anchor and be off, certainly if it blows harder.  All hands working like the devil to get the wool on board as quick as possible.  Gave the boatmen (and wool rollers) as much grog as they could work on and no more.  Saw a heavy shock out at sea. It made the sea appear on the horizon like a hilly and undulating country; it also caused a swell on the beach for about an hour after."" (Trolove, 1855)"
5514,2006,5,20,,,-45.46,167.15,DEEP COVE,NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Landslide,Definite Tsunami,,,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5514,"<P><i><blockquote>Reference #5324:</i></blockquote>
<P>1987, May 20. A large landslide into Deep Cove created a wave that lifted a 17 m launch onto its wharf. The landslide was about 400 m high and 50-60 m wide, and fell straight outwards from the north face of fiord. A 2-3 m wall of water lifted the launch on to its 10 m [long?] wharf, demolishing it. The boat suffered some damage as well as other boats nearby in the cove. The slip was note triggered by an earthquake."
